RUM1,RUM2,RUM3,RUM4,RUM5,RUM6,RUM7,RUM8,RUM9,RUM10,RUM11,RUM12,MARS3_1,MARS4_1,MARS5_1,MARS10_1,MARS13_1,MESI1_1,MESI2_1,MESI3_1,MESI4_1,MESI5_1,MESI6_1,MESI7_1,TAS1_1,TAS2_1,TAS3_1,TAS4_1,TAS5_1,TAS6_1,TAS7_1,TAS8_1,TAS9_1,TAS10_1,TAS11_1,TAS12_1,TAS13_1,TAS14_1,TAS15_1,TAS16_1,TAS17_1,TAS18_1,TAS19_1,TAS20_1,DERS1_1,DERS2_1,DERS3_1,DERS4_1,DERS5_1,DERS6_1,DERS7_1,DERS8_1,DERS9_1,DERS10_1,DERS11_1,DERS12_1,DERS13_1,DERS14_1,DERS15_1,DERS16_1,DASS1_1,DASS2_1,DASS3_1,DASS4_1,DASS5_1,DASS6_1,DASS7_1,DASS8_1,DASS9_1,DASS10_1,DASS11_1,DASS12_1,DASS13_1,DASS14_1,DASS15_1,DASS16_1,DASS17_1,DASS18_1,DASS19_1,DASS20_1,DASS21_1,Age,Gender,Ethnicity,EthnicityOther,MusicExperience1,Yearsplayed,HoursListened,Genre,GenreOther,SadSong,SadSongWhy,playlist_name,playlist_uri,playlist_tracks_url,playlist_num_tracks,snapshot_id,playlist_img,track_name,track_uri,artist_name,album_name,album_img,track_added_at,track_popularity,track_preview_url,track_open_spotify_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode
4,4,4,3,4,2,5,4,1,2,4,4,3,2,4,1,2,2,4,5,5,3,4,4,2,2,1,5,2,1,2,3,2,5,1,1,2,1,1,2,2,5,4,1,1,1,4,1,2,1,4,2,3,2,1,2,2,3,4,2,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,7,1,0,,0,,4,2,,Proud Mary - Tina Turner,"Feel-good, upbeat, gets you moving",Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Proud Mary,6gJdDnF2TzfA1WPMXuCa3x,Tina Turner,What's Love Got To Do With It,https://i.scdn.co/image/cb218f726c0b2e484c9f83ae4307c5d94dbc058f,2018-12-29T17:21:03Z,62,https://p.scdn.co/mp3-preview/d4ac21c730f4ec3ffb6f71051ec890ed7e773b32?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/6gJdDnF2TzfA1WPMXuCa3x,0.397,0.499,D,-10.972,major,0.0685,0.0766,1.55E-06,0.111,0.367,171.067,327400,4,D major
4,5,5,5,5,1,5,5,1,1,4,5,1,2,1,2,2,5,5,5,4,4,5,5,5,4,3,1,5,5,4,1,4,3,1,3,2,4,1,2,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,3,1,1,0,,1,4,7,3,,Re - Nils Frahm ,It makes me feel calm and happy,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Re,37xWWOCAu5QfXTY1AN3049,Nils Frahm,Screws,https://i.scdn.co/image/3e279b5b0b9075819042c0ba83db2206ce2052c7,2018-12-29T16:47:54Z,47,https://p.scdn.co/mp3-preview/76e9acd04756659b618222ac3280439bdace6fad?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/37xWWOCAu5QfXTY1AN3049,0.458,0.0743,F#,-24.145,minor,0.0532,0.993,0.91,0.103,0.232,108.93,230125,3,F# minor
3,4,4,4,1,2,5,4,2,2,4,5,1,2,2,2,4,5,5,5,2,5,5,5,2,4,3,2,4,4,4,4,4,5,4,2,3,5,3,5,5,5,4,2,4,4,4,3,4,4,4,4,4,4,4,4,4,5,5,5,2,2,1,1,0,0,0,2,1,1,1,1,0,1,2,1,0,0,0,2,0,4,1,0,,1,2,4,13,,Read all about it - Emile Sande,"It helps me to be strong, reminds me that life is worth living and we as humans are all unique and equal and deserve to be treated as such ",Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,"""Read All About It, Pt. III""",30BsewEJZPxfuLNAlZPFje,Emeli Sandé,Our Version Of Events (Special Edition),https://i.scdn.co/image/2411152dc3bfd8fd9f08b5350fe05f1f2de1ebfe,2018-12-29T17:53:17Z,67,NA,https://open.spotify.com/track/30BsewEJZPxfuLNAlZPFje,0.63,0.44,D,-7.186,major,0.0249,0.822,3.87E-06,0.0926,0.343,98.082,283707,4,D major
2,3,2,4,4,3,4,3,2,4,2,2,3,2,3,2,2,2,4,3,1,2,3,4,2,3,2,3,4,2,1,2,4,4,3,3,2,2,1,2,4,3,2,2,3,4,2,2,3,2,4,3,2,3,1,2,4,3,2,2,1,3,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,3,0,0,,1,1,7,12,,Revenge - XXXTENTACION,Fits my favourite music genre.,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Revenge,5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,17,https://i.scdn.co/image/6fdafb637a3447689440ade1a57a0e3435befd17,2018-12-29T17:54:02Z,79,https://p.scdn.co/mp3-preview/0cd99b6ca0f62d693aeabe85a0a649bca2c07dcc?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW,0.746,0.251,B,-16.169,minor,0.259,0.782,0.00203,0.106,0.18,139.999,120027,4,B minor
3,2,2,4,3,4,4,3,5,3,4,2,2,1,1,2,1,4,5,5,3,5,3,5,3,4,1,1,3,3,1,1,1,4,4,1,1,1,1,2,1,4,3,2,2,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,1,0,,0,,5,8,,Robbie Williams ,Makes me happy ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,2,5,5,1,4,4,1,1,5,5,2,1,4,4,2,4,5,5,4,3,4,5,4,2,2,4,5,5,2,2,2,4,4,1,2,2,4,5,2,4,4,2,2,2,5,4,2,4,4,2,4,5,4,2,4,4,5,4,2,1,1,0,2,3,0,2,2,0,1,2,1,1,1,0,0,2,0,0,1,1,0,0,,1,2,6,11,,Rude Love - Becky Hill,it helps to cheer me up as it is a song i like very much,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Rude Love,0oPUyzxYKiEI4wmYCiQiZD,Becky Hill,Rude Love,https://i.scdn.co/image/bab7191887fc771a704ac08085b2e05b1cad4f2c,2018-12-29T18:07:13Z,33,https://p.scdn.co/mp3-preview/ca022c2a5f921bfed02a939127aeac0d82991076?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/0oPUyzxYKiEI4wmYCiQiZD,0.535,0.788,B,-3.559,minor,0.0369,0.0125,3.10E-06,0.564,0.487,133.992,191599,4,B minor
3,4,3,4,4,3,4,4,5,3,4,5,3,4,5,4,5,3,2,3,3,4,2,3,3,4,3,4,5,4,5,5,3,4,3,3,4,4,4,3,3,4,4,4,3,3,3,3,4,4,4,4,4,3,3,4,4,4,3,3,2,1,2,2,2,1,1,1,2,2,2,2,2,2,1,3,3,2,2,2,1,8,1,0,,0,,4,3,,sad songs elton john,it is how i feel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5,5,5,4,5,5,5,2,1,5,5,2,1,2,1,1,5,4,4,2,4,5,4,5,4,1,4,4,5,2,5,4,4,4,2,5,5,4,4,5,2,4,5,4,4,5,4,5,5,4,5,4,5,4,5,4,5,4,5,3,2,2,2,1,2,0,2,2,3,2,2,2,2,3,1,3,2,0,2,1,6,1,0,,1,2,7,11,,Scared of the dark - steps,it is uplifting,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Scared of the Dark,0Nby3sP8ns6K37DsVCio5B,Steps,Tears On The Dancefloor,https://i.scdn.co/image/1a261e0947dc6e3ff93a1b722ff3715f961ac19c,2018-12-29T16:45:41Z,53,https://p.scdn.co/mp3-preview/a9065edfb935779578a39233de2e4eef28cb1603?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/0Nby3sP8ns6K37DsVCio5B,0.588,0.865,F#,-6.006,major,0.0582,0.00824,0,0.251,0.306,123.062,226520,4,F# major
1,2,4,2,1,4,4,2,4,4,1,4,2,3,1,1,3,5,4,5,4,5,5,4,4,4,5,2,5,4,4,5,4,2,4,4,4,2,4,5,4,5,4,2,4,4,2,1,2,1,4,1,1,4,1,2,2,2,4,2,1,0,1,2,3,1,0,1,2,0,1,0,1,0,1,2,3,1,2,3,3,1,0,0,,1,2,3,11,,Shake it off - Taylor Swift,"Up-beat, lyrics have meaning/relate to me",Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Shake It Off,0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,1989 (Deluxe),https://i.scdn.co/image/140415f9b7584f84aa6ee7840d2fc2ab8fa6657c,2018-12-29T17:20:42Z,76,NA,https://open.spotify.com/track/0cqRj7pUJDkTCEsJkx8snD,0.649,0.795,G,-5.337,major,0.163,0.059,0,0.132,0.915,160.061,219200,4,G major
4,4,5,4,5,1,4,4,1,1,4,4,2,1,1,1,1,4,4,3,2,4,5,5,4,5,1,2,4,4,2,4,4,4,5,4,4,5,4,2,4,2,4,2,4,4,5,5,4,5,5,4,4,4,4,4,5,5,5,4,2,"2,3",1,2,2,3,1,2,3,3,3,3,2,2,1,3,3,3,2,1,3,2,1,0,,0,,2,13,,Shape of you ed sheeran,it is upbeat ,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Shape of You,7qiZfU4dY1lWllzX7mPBI3,Ed Sheeran,÷ (Deluxe),https://i.scdn.co/image/e6a84983ed9b0a04ce633b021329f7df034e7c7c,2018-12-29T17:22:17Z,86,https://p.scdn.co/mp3-preview/84462d8e1e4d0f9e5ccd06f0da390f65843774a2?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,0.825,0.652,C#,-3.183,minor,0.0802,0.581,0,0.0931,0.931,95.977,233713,4,C# minor
4,4,4,5,4,2,4,4,2,2,4,4,5,3,4,2,3,4,5,4,1,4,4,4,2,4,4,3,4,2,4,4,3,5,2,2,2,3,4,4,2,4,5,2,2,2,4,3,3,4,4,4,3,4,4,2,4,4,4,4,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,7,1,0,,1,2,4,5,,she used to be mine - sara bareilles,"i relate to it when im sad...it's very emotional, i like to sing along. it makes me feel better",Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,She Used To Be Mine,2D4BSm5Z8Hq5zYbSgJwEOh,Sara Bareilles,What's Inside: Songs from Waitress,https://i.scdn.co/image/6845ed7dfd61180dd0bc7ee3314b25fcf48154c1,2018-12-29T18:12:49Z,65,https://p.scdn.co/mp3-preview/920e065c5bff6d992670c5423e495ed8c9976481?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/2D4BSm5Z8Hq5zYbSgJwEOh,0.397,0.303,F,-7.508,major,0.0435,0.381,0,0.101,0.172,81.05,250267,4,F major
3,2,3,4,2,3,3,4,4,4,2,3,2,4,2,2,2,4,4,4,4,4,5,4,3,4,3,4,4,2,4,2,4,4,4,2,4,3,4,4,4,4,2,2,4,2,4,3,4,4,4,2,4,2,4,2,2,4,2,4,1,1,2,2,3,1,2,2,1,1,2,1,2,2,1,2,2,1,2,2,1,4,0,0,,1,2,6,7,,Shining,Makes me relaxed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4,4,5,4,2,5,5,1,3,3,4,2,2,4,3,2,4,5,5,3,4,4,5,3,5,3,1,5,1,1,2,2,5,2,3,1,3,3,2,5,5,4,3,2,1,4,3,5,5,3,4,4,5,3,3,2,4,3,5,1,2,2,0,1,0,1,3,2,2,2,3,3,0,1,2,3,0,0,0,1,3,0,0,,1,1,3,5,,Soul Man - Sam & Dave,It is upbeat,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Soul Man,4eGHlplaq1ME8oetnTuFFf,Sam & Dave,Soul Men,https://i.scdn.co/image/4699eaa66d9723c48cd7af0c85b84f8bb5dab76f,2018-12-29T17:20:52Z,61,https://p.scdn.co/mp3-preview/2afe192d65a0878c54bcddcbda619e939ef570af?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/4eGHlplaq1ME8oetnTuFFf,0.79,0.41,C,-13.241,major,0.0343,0.263,0.00314,0.174,0.815,112.345,159000,4,C major
4,5,4,5,2,3,4,4,2,2,4,2,1,1,4,1,2,5,5,5,5,4,5,4,2,4,1,2,4,3,1,2,4,5,2,5,2,2,5,2,5,5,2,1,4,4,5,2,5,4,5,2,1,2,1,4,4,4,4,3,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0,1,1,0,0,0,2,2,0,0,,1,4,4,15,Indie,Space Song - Beach House,"It relaxes me, I love how spacey and dreamy the song is",Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Space Song,2FWMvlEJezf5xpthR5JfPv,Beach House,Depression Cherry,https://i.scdn.co/image/377ff9f9a61bc4664bc8ff4b71a55b1500739784,2018-12-29T18:04:33Z,44,https://p.scdn.co/mp3-preview/3ea4cfface5677db002fe1b691c397d373391291?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/2FWMvlEJezf5xpthR5JfPv,0.509,0.79,C,-7.105,minor,0.0293,0.218,0.125,0.144,0.625,147.073,320467,4,C minor
2,4,2,4,4,2,4,4,2,4,2,4,1,1,1,1,1,5,5,5,5,4,5,5,2,4,1,4,4,4,1,4,2,2,1,4,1,4,2,1,5,4,4,4,1,2,2,4,4,5,2,2,4,5,4,4,4,4,2,4,0,1,1,0,2,1,0,0,0,3,1,1,2,1,0,2,2,1,0,0,2,3,0,0,,1,3,5,14,,Stumbleine - Rhiannon,Gives me nostalgia and is beautiful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,4,4,4,2,3,3,2,2,4,4,3,4,3,1,5,2,4,3,3,3,2,4,2,2,2,3,2,2,2,3,1,4,4,3,2,2,5,3,4,4,4,2,2,1,3,2,2,2,4,4,3,2,3,4,4,4,4,4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,,0,,2,5,,sunshine - Atmosphere,cheery lyrics,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Sunshine,5OmcnFH77xm4IETrbEvhlq,Atmosphere,Sad Clown Bad Summer Number 9,https://i.scdn.co/image/71093deb9a24ee580fbd08f455a3bd132abb26d1,2018-12-29T17:18:26Z,56,https://p.scdn.co/mp3-preview/8eabc280be49a99b02974860e4aec6386bf5baf4?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/5OmcnFH77xm4IETrbEvhlq,0.852,0.572,C#,-5.086,major,0.149,0.147,2.62E-06,0.186,0.569,90.939,216547,4,C# major
4,5,4,4,5,2,5,5,1,1,5,5,2,1,2,3,2,5,5,5,4,5,4,4,4,3,4,4,5,4,4,2,4,4,4,4,3,4,4,2,3,4,4,2,3,4,5,2,4,4,4,4,3,5,4,4,4,5,4,3,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,6,0,0,,0,,3,6,,Swim Good - Frank Ocean,"Good lyrics, catchy",Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Swim Good,3CgZCQyuyxHRMWB9BTwmni,Frank Ocean,Swim Good,https://i.scdn.co/image/7c0302baa73593c0346816a0d40215fccb8ddc25,2018-12-29T16:38:42Z,63,NA,https://open.spotify.com/track/3CgZCQyuyxHRMWB9BTwmni,0.534,0.675,C,-8.477,major,0.106,0.00167,0.00178,0.0579,0.684,79.796,257187,4,C major
4,4,4,4,4,2,4,4,1,2,4,4,2,3,3,3,4,4,4,4,3,2,3,2,2,2,2,4,4,2,2,1,2,4,2,2,3,2,2,1,2,4,4,2,2,2,4,2,3,4,3,3,2,4,2,4,2,4,3,4,1,0,1,2,2,2,0,1,1,1,0,2,1,1,1,1,2,1,0,0,1,5,1,0,,1,4,2,3,,Symphony no 8: Alles Vergangliche - Gustav Mahler,"it's beautiful and powerful and moving, and helps me to remove myself from my current situation",Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Symphony No. 8: Part II - XII. Alles Vergängliche,7sXp0l2RT7kbFSo7AlNukd,Gustav Mahler,Mahler: Symphony No. 8,https://i.scdn.co/image/92d2d7f2f4ef74ac2bc642e8f31a8e0b44367504,2018-12-29T18:02:44Z,10,https://p.scdn.co/mp3-preview/f808512e7879fb2ff76523b1003cb0985a8bc479?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/7sXp0l2RT7kbFSo7AlNukd,0.0822,0.218,F,-18.17,minor,0.0435,0.792,0.903,0.1,0.0377,84.176,331408,4,F minor
4,4,4,5,4,2,4,4,2,2,5,4,1,1,1,1,1,5,5,5,4,0,1,4,2,4,1,2,4,1,1,2,2,5,2,2,2,2,3,3,2,4,4,3,2,2,4,2,1,1,4,2,1,1,2,1,1,1,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,1,0,,1,6,5,15,"I don't have a favourite, I like most genres equally",Thank You Space Expert - Mogwai,I associate it with a sad time in my life so it helps me to focus on my emotions and deal with them.,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,Thank You Space Expert,2KsZZH4qT31lq8WJMzAVkZ,Mogwai,The Hawk Is Howling,https://i.scdn.co/image/9d4edabd371cfadb6fb125d362e5baa841223ab8,2018-12-29T18:03:53Z,27,https://p.scdn.co/mp3-preview/d595d7d2cac1e224c381ce197fb25f2136855299?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/2KsZZH4qT31lq8WJMzAVkZ,0.195,0.134,B,-18.038,minor,0.0317,0.844,0.937,0.286,0.0377,99.285,473253,4,B minor
4,5,5,3,2,2,3,3,4,5,4,3,3,1,3,4,1,3,4,4,5,5,4,5,4,4,5,4,5,4,4,4,5,5,2,5,5,5,4,5,5,4,5,5,5,4,4,5,4,4,4,5,4,5,4,4,4,5,5,4,2,3,2,3,3,2,2,1,2,3,3,3,2,2,3,2,1,1,1,2,2,3,0,0,,1,1,3,15,Drum and bass,The A Team - Ed sheeran,Because it resonates with me ,Study2MusicRecoveryFromSadness,1HBFSqAXLML13GqmqMsZ0o,https://api.spotify.com/v1/playlists/1HBFSqAXLML13GqmqMsZ0o/tracks?offset=0&limit=100,126,MTI5LDE2NDgwNWQ2YzA4NTM4N2E5YTYyNTJjMTY0ZmQ4MjhkMTlhMjQxYjg=,https://mosaic.scdn.co/640/62cbbb3ffd4dd111c11e8f0d2ac0c5dfa1585a1f79c42a551a5d7f7cd8dd5ddd6efdd089a3b6e8c4bd110da2257ffc812311537c8689b686f63cf71be1e39d7fc409f95d2b3c04964875fb0d7f1fe8a0,The A Team,1VdZ0vKfR5jneCmWIUAMxK,Ed Sheeran,+,https://i.scdn.co/image/43bf97e5b621230110d3d515bd272bde91059d1f,2018-12-29T17:54:54Z,75,https://p.scdn.co/mp3-preview/37bf226e93591d438dde11e6404e3751a108084f?cid=71df4006c91441bc8755ad3b5b9bd0d2,https://open.spotify.com/track/1VdZ0vKfR5jneCmWIUAMxK,0.642,0.289,A,-9.918,major,0.0367,0.669,0,0.18,0.407,84.996,258373,4,A major
2,4,4,5,5,2,4,4,3,4,4,3,2,3,2,5,4,4,5,4,2,4,3,4,4,2,5,4,4,2,5,2,4,4,2,2,2,4,2,4,2,5,4,2,2,2,5,4,4,4,5,4,5,4,5,3,4,2,4,4,1,0,2,0,2,2,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,4,1,0,,1,2,2,11,,The Audition- Emma Stone,Makes me cry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
